timestamp,original_url,status_in_list,wayback_url,fetch_status,saved_file,result
20020520103151,http://cafewoo.net:80/bbs/view.asp?ParentID=124000&bbsid=124000&boradid=3,200,https://web.archive.org/web/20020520103151/http://cafewoo.net:80/bbs/view.asp?ParentID=124000&bbsid=124000&boradid=3,200,downloaded_html/20020520103151_bbsid_124000_board_3_490e72fead.html,saved
20011122033838,http://cafewoo.net:80/bbs/view.asp?bbsid=124001&ParentID=124001&boradid=3,200,https://web.archive.org/web/20011122033838/http://cafewoo.net:80/bbs/view.asp?bbsid=124001&ParentID=124001&boradid=3,200,downloaded_html/20011122033838_bbsid_124001_board_3_6d6f8a0f82.html,saved
20011122034337,http://cafewoo.net:80/bbs/view.asp?bbsid=124063&ParentID=124063&boradid=13,200,https://web.archive.org/web/20011122034337/http://cafewoo.net:80/bbs/view.asp?bbsid=124063&ParentID=124063&boradid=13,200,downloaded_html/20011122034337_bbsid_124063_board_13_670a2e410e.html,saved
20011122034753,http://cafewoo.net:80/bbs/view.asp?bbsid=124104&ParentID=124104&boradid=13,200,https://web.archive.org/web/20011122034753/http://cafewoo.net:80/bbs/view.asp?bbsid=124104&ParentID=124104&boradid=13,200,downloaded_html/20011122034753_bbsid_124104_board_13_5b5c0dd9ea.html,saved
20011122031618,http://cafewoo.net:80/bbs/view.asp?bbsid=124336&ParentID=124336&boradid=13,200,https://web.archive.org/web/20011122031618/http://cafewoo.net:80/bbs/view.asp?bbsid=124336&ParentID=124336&boradid=13,200,downloaded_html/20011122031618_bbsid_124336_board_13_92571ebd88.html,saved
20011122031640,http://cafewoo.net:80/bbs/view.asp?bbsid=124775&ParentID=124775&boradid=13,200,https://web.archive.org/web/20011122031640/http://cafewoo.net:80/bbs/view.asp?bbsid=124775&ParentID=124775&boradid=13,200,downloaded_html/20011122031640_bbsid_124775_board_13_425b10e512.html,saved
20020111220631,http://cafewoo.net:80/bbs/view.asp?bbsid=124846&ParentID=124846&boradid=10,200,https://web.archive.org/web/20020111220631/http://cafewoo.net:80/bbs/view.asp?bbsid=124846&ParentID=124846&boradid=10,200,downloaded_html/20020111220631_bbsid_124846_board_10_24a08fd538.html,saved
20011122032718,http://cafewoo.net:80/bbs/view.asp?bbsid=125061&ParentID=125061&boradid=3,200,https://web.archive.org/web/20011122032718/http://cafewoo.net:80/bbs/view.asp?bbsid=125061&ParentID=125061&boradid=3,200,downloaded_html/20011122032718_bbsid_125061_board_3_b29e8184b3.html,saved
20011122032910,http://cafewoo.net:80/bbs/view.asp?bbsid=125206&ParentID=125206&boradid=13,200,https://web.archive.org/web/20011122032910/http://cafewoo.net:80/bbs/view.asp?bbsid=125206&ParentID=125206&boradid=13,200,downloaded_html/20011122032910_bbsid_125206_board_13_5d2f234f0b.html,saved
20011122033437,http://cafewoo.net:80/bbs/view.asp?bbsid=125330&ParentID=125330&boradid=3,200,https://web.archive.org/web/20011122033437/http://cafewoo.net:80/bbs/view.asp?bbsid=125330&ParentID=125330&boradid=3,200,downloaded_html/20011122033437_bbsid_125330_board_3_ad0a1501a9.html,saved
20011122034001,http://cafewoo.net:80/bbs/view.asp?bbsid=125335&ParentID=125335&boradid=3,200,https://web.archive.org/web/20011122034001/http://cafewoo.net:80/bbs/view.asp?bbsid=125335&ParentID=125335&boradid=3,0,,failed
20011122033838,http://cafewoo.net:80/bbs/view.asp?bbsid=125336&ParentID=125336&boradid=3,200,https://web.archive.org/web/20011122033838/http://cafewoo.net:80/bbs/view.asp?bbsid=125336&ParentID=125336&boradid=3,0,,failed
20011125212839,http://cafewoo.net:80/bbs/view.asp?bbsid=125341&ParentID=125341&boradid=3,200,https://web.archive.org/web/20011125212839/http://cafewoo.net:80/bbs/view.asp?bbsid=125341&ParentID=125341&boradid=3,0,,failed
20011125214010,http://cafewoo.net:80/bbs/view.asp?bbsid=125360&ParentID=125360&boradid=2,200,https://web.archive.org/web/20011125214010/http://cafewoo.net:80/bbs/view.asp?bbsid=125360&ParentID=125360&boradid=2,0,,failed
20011125214425,http://cafewoo.net:80/bbs/view.asp?bbsid=125364&ParentID=125364&boradid=3,200,https://web.archive.org/web/20011125214425/http://cafewoo.net:80/bbs/view.asp?bbsid=125364&ParentID=125364&boradid=3,0,,failed
20011125220624,http://cafewoo.net:80/bbs/view.asp?bbsid=125409&ParentID=125409&boradid=2,200,https://web.archive.org/web/20011125220624/http://cafewoo.net:80/bbs/view.asp?bbsid=125409&ParentID=125409&boradid=2,0,,failed
20011125221850,http://cafewoo.net:80/bbs/view.asp?bbsid=125410&ParentID=125410&boradid=2,200,https://web.archive.org/web/20011125221850/http://cafewoo.net:80/bbs/view.asp?bbsid=125410&ParentID=125410&boradid=2,0,,failed
